symbol,isin,trade_date,exchange,segment,series,trade_type,auction,quantity,price,trade_id,order_id,order_execution_time
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,32.000000,312.900000,70253318,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,3.000000,312.900000,70253319,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,10.000000,312.900000,70253320,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,3.000000,312.900000,70253321,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,3.000000,312.900000,70253322,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,10.000000,312.900000,70253323,1300000042525613,2024-05-21T15:13:33
RUSHIL,INE573K01017,2024-05-21,NSE,EQ,EQ,buy,false,10.000000,312.900000,70253325,1300000042525613,2024-05-21T15:13:33
IOC,INE242A01010,2024-05-28,NSE,EQ,EQ,sell,false,93.000000,168.600000,20726775,1100000003601807,2024-05-28T09:25:29
IOC,INE242A01010,2024-05-28,NSE,EQ,EQ,sell,false,187.000000,168.600000,20726774,1100000003601807,2024-05-28T09:25:29
IOC,INE242A01010,2024-05-28,NSE,EQ,EQ,sell,false,320.000000,168.550000,20726776,1100000003601807,2024-05-28T09:25:29
SATINDLTD,INE065D01027,2024-05-28,BSE,EQ,B,sell,false,25.000000,91.020000,235200,1716867000009075880,2024-05-28T10:16:50
SATINDLTD,INE065D01027,2024-05-28,BSE,EQ,B,sell,false,388.000000,91.000000,235600,1716867000009075880,2024-05-28T10:16:50
SATINDLTD,INE065D01027,2024-05-28,BSE,EQ,B,sell,false,25.000000,91.060000,234500,1716867000009075880,2024-05-28T10:16:50
SATINDLTD,INE065D01027,2024-05-28,BSE,EQ,B,sell,false,2.000000,91.050000,234800,1716867000009075880,2024-05-28T10:16:50
SATINDLTD,INE065D01027,2024-05-28,BSE,EQ,B,sell,false,20.000000,91.010000,235400,1716867000009075880,2024-05-28T10:16:50
STARHEALTH,INE575P01011,2024-05-30,NSE,EQ,EQ,sell,false,2.000000,509.650000,60943699,1300000005288744,2024-05-30T09:34:19
STARHEALTH,INE575P01011,2024-05-30,NSE,EQ,EQ,sell,false,123.000000,509.650000,60943702,1300000005288744,2024-05-30T09:34:19
STARHEALTH,INE575P01011,2024-05-30,NSE,EQ,EQ,sell,false,1.000000,509.650000,60943701,1300000005288744,2024-05-30T09:34:19
STARHEALTH,INE575P01011,2024-05-30,NSE,EQ,EQ,sell,false,24.000000,509.650000,60943700,1300000005288744,2024-05-30T09:34:19
KTKBANK,INE614B01018,2024-05-30,BSE,EQ,A,sell,false,142.000000,213.000000,765400,1717039800051388294,2024-05-30T09:34:29
KTKBANK,INE614B01018,2024-05-30,BSE,EQ,A,sell,false,93.000000,213.150000,763400,1717039800051388294,2024-05-30T09:34:29
KTKBANK,INE614B01018,2024-05-30,BSE,EQ,A,sell,false,2.000000,213.050000,763700,1717039800051388294,2024-05-30T09:34:29
KTKBANK,INE614B01018,2024-05-30,BSE,EQ,A,sell,false,6.000000,212.900000,766000,1717039800051388294,2024-05-30T09:34:29
KTKBANK,INE614B01018,2024-05-30,BSE,EQ,A,sell,false,22.000000,212.850000,766200,1717039800051388294,2024-05-30T09:34:29
KTKBANK,INE614B01018,2024-05-30,BSE,EQ,A,sell,false,253.000000,212.800000,766600,1717039800051388294,2024-05-30T09:34:29
KTKBANK,INE614B01018,2024-05-30,BSE,EQ,A,sell,false,82.000000,212.950000,765700,1717039800051388294,2024-05-30T09:34:29
IEX,INE022Q01020,2024-05-30,NSE,EQ,EQ,sell,false,90.000000,155.300000,21267612,1100000006983753,2024-05-30T09:36:03
IEX,INE022Q01020,2024-05-30,NSE,EQ,EQ,sell,false,305.000000,155.300000,21267610,1100000006983753,2024-05-30T09:36:03
IEX,INE022Q01020,2024-05-30,NSE,EQ,EQ,sell,false,5.000000,155.300000,21267611,1100000006983753,2024-05-30T09:36:03
JSL,INE220G01021,2024-05-30,BSE,EQ,A,sell,false,64.000000,714.300000,26949200,1717041820890274150,2024-05-30T09:36:16
JSL,INE220G01021,2024-05-30,BSE,EQ,A,sell,false,7.000000,714.350000,26949000,1717041820890274150,2024-05-30T09:36:16
SWISSMLTRY-X,INE010C01025,2024-05-30,BSE,EQ,X,buy,false,1923.000000,26.100000,10332600,1717039800001065872,2024-05-30T11:26:07
FUSION,INE139R01012,2024-06-07,NSE,EQ,EQ,buy,false,1.000000,447.200000,22219472,1100000010813013,2024-06-07T09:55:04
FUSION,INE139R01012,2024-06-07,NSE,EQ,EQ,buy,false,82.000000,447.200000,22219473,1100000010813013,2024-06-07T09:55:04
FUSION,INE139R01012,2024-06-07,NSE,EQ,EQ,buy,false,1.000000,447.250000,22219475,1100000010813013,2024-06-07T09:55:04
FUSION,INE139R01012,2024-06-07,NSE,EQ,EQ,buy,false,3.000000,447.250000,22219476,1100000010813013,2024-06-07T09:55:04
FUSION,INE139R01012,2024-06-07,NSE,EQ,EQ,buy,false,24.000000,447.250000,22219474,1100000010813013,2024-06-07T09:55:04
BANDHANBNK,INE545U01014,2024-06-07,NSE,EQ,EQ,buy,false,206.000000,193.650000,1764882,1000000009440116,2024-06-07T09:57:10
BANDHANBNK,INE545U01014,2024-06-07,NSE,EQ,EQ,buy,false,52.000000,193.650000,1764883,1000000009440116,2024-06-07T09:57:10
MAYURUNIQ,INE040D01038,2024-06-07,NSE,EQ,EQ,buy,false,1.000000,584.000000,42129922,1200000010989046,2024-06-07T09:58:54
MAYURUNIQ,INE040D01038,2024-06-07,NSE,EQ,EQ,buy,false,12.000000,584.350000,42129929,1200000010989046,2024-06-07T09:58:54
MAYURUNIQ,INE040D01038,2024-06-07,NSE,EQ,EQ,buy,false,19.000000,584.350000,42129928,1200000010989046,2024-06-07T09:58:54
MAYURUNIQ,INE040D01038,2024-06-07,NSE,EQ,EQ,buy,false,1.000000,584.350000,42129927,1200000010989046,2024-06-07T09:58:54
MAYURUNIQ,INE040D01038,2024-06-07,NSE,EQ,EQ,buy,false,1.000000,584.150000,42129926,1200000010989046,2024-06-07T09:58:54
MAYURUNIQ,INE040D01038,2024-06-07,NSE,EQ,EQ,buy,false,8.000000,584.150000,42129925,1200000010989046,2024-06-07T09:58:54
MAYURUNIQ,INE040D01038,2024-06-07,NSE,EQ,EQ,buy,false,16.000000,584.100000,42129924,1200000010989046,2024-06-07T09:58:54
MAYURUNIQ,INE040D01038,2024-06-07,NSE,EQ,EQ,buy,false,10.000000,584.050000,42129923,1200000010989046,2024-06-07T09:58:54
DLF,INE271C01023,2024-06-10,NSE,EQ,EQ,buy,false,30.000000,842.900000,27082751,1100000017029366,2024-06-10T10:26:15
DLF,INE271C01023,2024-06-10,NSE,EQ,EQ,buy,false,4.000000,842.900000,27082750,1100000017029366,2024-06-10T10:26:15
DLF,INE271C01023,2024-06-10,NSE,EQ,EQ,buy,false,9.000000,842.900000,27082749,1100000017029366,2024-06-10T10:26:15
DLF,INE271C01023,2024-06-10,NSE,EQ,EQ,buy,false,34.000000,842.900000,27082748,1100000017029366,2024-06-10T10:26:15
DLF,INE271C01023,2024-06-10,NSE,EQ,EQ,buy,false,6.000000,842.900000,27082747,1100000017029366,2024-06-10T10:26:15
DLF,INE271C01023,2024-06-10,NSE,EQ,EQ,buy,false,51.000000,842.900000,27082746,1100000017029366,2024-06-10T10:26:15
DLF,INE271C01023,2024-06-10,NSE,EQ,EQ,buy,false,43.000000,842.850000,27082745,1100000017029366,2024-06-10T10:26:15
LT,INE018A01030,2024-06-10,NSE,EQ,EQ,buy,false,5.000000,3548.000000,50931257,1200000016996847,2024-06-10T10:26:25
LT,INE018A01030,2024-06-10,NSE,EQ,EQ,buy,false,37.000000,3548.000000,50931256,1200000016996847,2024-06-10T10:26:25
JPPOWER,INE351F01018,2024-07-01,NSE,EQ,EQ,buy,false,2500.000000,19.890000,54221075,1200000035667210,2024-07-01T12:37:22
DLF,INE271C01023,2024-07-01,NSE,EQ,EQ,sell,false,2.000000,825.600000,30233068,1100000033579552,2024-07-01T12:41:13
DLF,INE271C01023,2024-07-01,NSE,EQ,EQ,sell,false,47.000000,825.600000,30233069,1100000033579552,2024-07-01T12:41:13
DLF,INE271C01023,2024-07-01,NSE,EQ,EQ,sell,false,1.000000,825.600000,30233067,1100000033579552,2024-07-01T12:41:13
LT,INE018A01030,2024-07-01,BSE,EQ,A,sell,false,4.000000,3520.500000,8208500,1719814222840635192,2024-07-01T12:41:25
LT,INE018A01030,2024-07-01,BSE,EQ,A,sell,false,5.000000,3520.550000,8208300,1719814222840635192,2024-07-01T12:41:25
LT,INE018A01030,2024-07-01,BSE,EQ,A,sell,false,4.000000,3520.600000,8208100,1719814222840635192,2024-07-01T12:41:25
IDEAFORGE,INE349Y01013,2024-07-01,NSE,EQ,EQ,buy,false,36.000000,782.850000,30245509,1100000033653800,2024-07-01T12:41:51
IDEAFORGE,INE349Y01013,2024-07-01,NSE,EQ,EQ,buy,false,84.000000,782.500000,30245508,1100000033653800,2024-07-01T12:41:51
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,7.000000,731.100000,605136233,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,22.000000,731.150000,605136230,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,7.000000,731.150000,605136231,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,9.000000,731.100000,605136232,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,2.000000,731.100000,605136234,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,61.000000,731.100000,605136235,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,14.000000,731.100000,605136236,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,9.000000,731.100000,605136237,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,2.000000,731.100000,605136238,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,14.000000,731.100000,605136239,1300000022864016,2024-07-09T11:05:00
SBICARD,INE018E01016,2024-07-09,NSE,EQ,EQ,sell,false,1.000000,731.100000,605136240,1300000022864016,2024-07-09T11:05:00
RUSHIL,INE573K01017,2024-07-09,BSE,EQ,B,buy,false,24.000000,366.850000,32483100,1720502039058695871,2024-07-09T11:05:27
RUSHIL,INE573K01017,2024-07-09,BSE,EQ,B,buy,false,30.000000,366.800000,32482700,1720502039058695871,2024-07-09T11:05:27
RUSHIL,INE573K01017,2024-07-09,BSE,EQ,B,buy,false,6.000000,366.750000,32482100,1720502039058695871,2024-07-09T11:05:27
HOMEFIRST,INE481N01025,2024-07-09,BSE,EQ,A,buy,false,12.000000,1044.750000,137690700,1720502923545428091,2024-07-09T11:05:40
HOMEFIRST,INE481N01025,2024-07-09,BSE,EQ,A,buy,false,24.000000,1044.950000,137691100,1720502923545428091,2024-07-09T11:05:40
HOMEFIRST,INE481N01025,2024-07-09,BSE,EQ,A,buy,false,5.000000,1045.000000,137691300,1720502923545428091,2024-07-09T11:05:40
HOMEFIRST,INE481N01025,2024-07-09,BSE,EQ,A,buy,false,9.000000,1044.900000,137690900,1720502923545428091,2024-07-09T11:05:40
RELIGARE,INE621H01010,2024-07-10,BSE,EQ,A,buy,false,16.000000,238.850000,170672500,1720591078877874796,2024-07-10T11:36:37
RELIGARE,INE621H01010,2024-07-10,BSE,EQ,A,buy,false,16.000000,238.800000,170672300,1720591078877874796,2024-07-10T11:36:37
RELIGARE,INE621H01010,2024-07-10,BSE,EQ,A,buy,false,21.000000,238.950000,170673000,1720591078877874796,2024-07-10T11:36:37
RELIGARE,INE621H01010,2024-07-10,BSE,EQ,A,buy,false,47.000000,238.900000,170672800,1720591078877874796,2024-07-10T11:36:37
MAYURUNIQ,INE040D01038,2024-07-10,BSE,EQ,B,buy,false,9.000000,648.200000,44398500,1720590320254607670,2024-07-10T11:36:54
MAYURUNIQ,INE040D01038,2024-07-10,BSE,EQ,B,buy,false,5.000000,648.300000,44398700,1720590320254607670,2024-07-10T11:36:54
MAYURUNIQ,INE040D01038,2024-07-10,BSE,EQ,B,buy,false,5.000000,648.350000,44398900,1720590320254607670,2024-07-10T11:36:54
MAYURUNIQ,INE040D01038,2024-07-10,BSE,EQ,B,buy,false,10.000000,648.400000,44399200,1720590320254607670,2024-07-10T11:36:54
MAYURUNIQ,INE040D01038,2024-07-10,BSE,EQ,B,buy,false,3.000000,647.800000,44397500,1720590320254607670,2024-07-10T11:36:54
MAYURUNIQ,INE040D01038,2024-07-10,BSE,EQ,B,buy,false,4.000000,647.850000,44397700,1720590320254607670,2024-07-10T11:36:54
MAYURUNIQ,INE040D01038,2024-07-10,BSE,EQ,B,buy,false,5.000000,648.050000,44398200,1720590320254607670,2024-07-10T11:36:54
MAYURUNIQ,INE040D01038,2024-07-10,BSE,EQ,B,buy,false,4.000000,648.000000,44397900,1720590320254607670,2024-07-10T11:36:54
CEATLTD,INE482A01020,2024-07-10,BSE,EQ,A,buy,false,4.000000,2695.650000,3917500,1720587032192927626,2024-07-10T11:37:39
CEATLTD,INE482A01020,2024-07-10,BSE,EQ,A,buy,false,5.000000,2695.600000,3917300,1720587032192927626,2024-07-10T11:37:39
CEATLTD,INE482A01020,2024-07-10,BSE,EQ,A,buy,false,2.000000,2693.850000,3917100,1720587032192927626,2024-07-10T11:37:39
HDFCBANK,INE040A01034,2024-07-11,BSE,EQ,A,sell,false,10.000000,1614.250000,798000,1720668600119201089,2024-07-11T09:20:05
HDFCBANK,INE040A01034,2024-07-11,BSE,EQ,A,sell,false,25.000000,1614.000000,798300,1720668600119201089,2024-07-11T09:20:05
KOTAKBANK,INE237A01028,2024-07-11,BSE,EQ,A,sell,false,30.000000,1829.500000,1051900,1720668600066302984,2024-07-11T09:22:59
ASIANPAINT,INE021A01026,2024-07-11,NSE,EQ,EQ,sell,false,3.000000,2996.800000,550365,1000000003114635,2024-07-11T09:25:22
ASIANPAINT,INE021A01026,2024-07-11,NSE,EQ,EQ,sell,false,9.000000,2996.800000,550364,1000000003114635,2024-07-11T09:25:22
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,25.000000,145.030000,204713618,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,12.000000,144.990000,204713615,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,200.000000,145.000000,204713616,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,22.000000,145.000000,204713617,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,18.000000,145.050000,204713619,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,17.000000,145.090000,204713620,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,13.000000,145.090000,204713621,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,18.000000,145.130000,204713622,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,59.000000,145.150000,204713623,1100000022759172,2024-07-15T10:41:06
FOCUS,INE593W01028,2024-07-15,NSE,EQ,EQ,buy,false,16.000000,145.150000,204713624,1100000022759172,2024-07-15T10:41:06
PARACABLES-BE,INE074B01023,2024-07-15,NSE,EQ,BE,buy,false,1.000000,72.990000,404235677,1200000023346368,2024-07-15T10:52:32
PARACABLES-BE,INE074B01023,2024-07-15,NSE,EQ,BE,buy,false,699.000000,72.990000,404268316,1200000023346368,2024-07-15T10:52:32
FOCUS,INE593W01028,2024-07-30,NSE,EQ,EQ,sell,false,22.000000,129.120000,207268753,1100000040315227,2024-07-30T12:50:38
FOCUS,INE593W01028,2024-07-30,NSE,EQ,EQ,sell,false,36.000000,129.110000,207268754,1100000040315227,2024-07-30T12:50:38
FOCUS,INE593W01028,2024-07-30,NSE,EQ,EQ,sell,false,47.000000,129.110000,207268755,1100000040315227,2024-07-30T12:50:38
FOCUS,INE593W01028,2024-07-30,NSE,EQ,EQ,sell,false,74.000000,129.090000,207268756,1100000040315227,2024-07-30T12:50:38
FOCUS,INE593W01028,2024-07-30,NSE,EQ,EQ,sell,false,115.000000,129.140000,207268751,1100000040315227,2024-07-30T12:50:38
FOCUS,INE593W01028,2024-07-30,NSE,EQ,EQ,sell,false,18.000000,129.120000,207268752,1100000040315227,2024-07-30T12:50:38
FOCUS,INE593W01028,2024-07-30,NSE,EQ,EQ,sell,false,56.000000,129.150000,207268750,1100000040315227,2024-07-30T12:50:38
FOCUS,INE593W01028,2024-07-30,NSE,EQ,EQ,sell,false,32.000000,129.180000,207268749,1100000040315227,2024-07-30T12:50:38
CAMS,INE596I01012,2024-08-02,NSE,EQ,EQ,buy,false,6.000000,4417.650000,4400766,1000000026811719,2024-08-02T11:50:22
CAMS,INE596I01012,2024-08-02,NSE,EQ,EQ,buy,false,1.000000,4417.600000,4400765,1000000026811719,2024-08-02T11:50:22
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,54.000000,1019.000000,51836800,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,15.000000,1019.150000,51836000,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,21.000000,1019.050000,51836600,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,2.000000,1019.100000,51836300,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,8.000000,1019.950000,51834500,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,4.000000,1019.800000,51834700,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,19.000000,1019.750000,51834900,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,14.000000,1019.500000,51835200,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,19.000000,1019.350000,51835400,1723003495046486270,2024-08-07T09:45:30
HOMEFIRST,INE481N01025,2024-08-07,BSE,EQ,A,sell,false,14.000000,1019.250000,51835600,1723003495046486270,2024-08-07T09:45:30
FEDERALBNK,INE171A01029,2024-08-07,NSE,EQ,EQ,buy,false,200.000000,192.110000,202282779,1100000012522819,2024-08-07T09:57:35
FUSION,INE139R01012,2024-08-08,BSE,EQ,A,sell,false,22.000000,328.200000,24915500,1723089207330659518,2024-08-08T09:25:20
FUSION,INE139R01012,2024-08-08,BSE,EQ,A,sell,false,82.000000,328.350000,24915000,1723089207330659518,2024-08-08T09:25:20
FUSION,INE139R01012,2024-08-08,BSE,EQ,A,sell,false,7.000000,328.250000,24915200,1723089207330659518,2024-08-08T09:25:20
BSHSL,INE032Z01020,2024-08-22,NSE,EQ,EQ,buy,false,39.000000,196.670000,1388861,1000000002303754,2024-08-22T09:21:14
BSHSL,INE032Z01020,2024-08-22,NSE,EQ,EQ,buy,false,127.000000,196.670000,2093952,1000000002303754,2024-08-22T09:21:14
BSHSL,INE032Z01020,2024-08-22,NSE,EQ,EQ,buy,false,219.000000,196.670000,486498,1000000002303754,2024-08-22T09:21:14
BSHSL,INE032Z01020,2024-08-22,NSE,EQ,EQ,buy,false,71.000000,196.670000,441746,1000000002303754,2024-08-22T09:21:14
BSHSL,INE032Z01020,2024-08-22,NSE,EQ,EQ,buy,false,21.000000,196.560000,441745,1000000002303754,2024-08-22T09:21:14
BSHSL,INE032Z01020,2024-08-22,NSE,EQ,EQ,buy,false,3.000000,196.430000,441744,1000000002303754,2024-08-22T09:21:14
BSHSL,INE032Z01020,2024-08-22,NSE,EQ,EQ,buy,false,10.000000,196.380000,441743,1000000002303754,2024-08-22T09:21:14
BSHSL,INE032Z01020,2024-08-22,NSE,EQ,EQ,buy,false,10.000000,196.370000,441742,1000000002303754,2024-08-22T09:21:14
KRISHANA,INE506W01012,2024-08-28,NSE,EQ,EQ,buy,false,12.000000,249.950000,401181441,1200000005888735,2024-08-28T09:31:47
KRISHANA,INE506W01012,2024-08-28,NSE,EQ,EQ,buy,false,388.000000,249.950000,401181445,1200000005888735,2024-08-28T09:31:47
MAYURUNIQ,INE040D01038,2024-08-28,NSE,EQ,EQ,buy,false,3.000000,637.400000,401696927,1200000008763492,2024-08-28T09:42:41
MAYURUNIQ,INE040D01038,2024-08-28,NSE,EQ,EQ,buy,false,2.000000,637.350000,401696926,1200000008763492,2024-08-28T09:42:41
MAYURUNIQ,INE040D01038,2024-08-28,NSE,EQ,EQ,buy,false,7.000000,637.250000,401696923,1200000008763492,2024-08-28T09:42:41
MAYURUNIQ,INE040D01038,2024-08-28,NSE,EQ,EQ,buy,false,11.000000,637.300000,401696924,1200000008763492,2024-08-28T09:42:41
MAYURUNIQ,INE040D01038,2024-08-28,NSE,EQ,EQ,buy,false,17.000000,637.350000,401696925,1200000008763492,2024-08-28T09:42:41
RUSHIL,INE573K01025,2024-08-28,BSE,EQ,B,buy,false,800.000000,37.600000,8384600,1724817350040344351,2024-08-28T09:43:39
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,9.000000,268.200000,600082423,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,6.000000,268.200000,600082422,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,19.000000,268.200000,600082421,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,41.000000,268.050000,600082431,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,4.000000,268.250000,600082419,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,1.000000,268.250000,600082418,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,9.000000,268.250000,600082417,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,1.000000,268.250000,600082420,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,38.000000,268.050000,600082430,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,11.000000,268.050000,600082429,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,11.000000,268.100000,600082428,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,5.000000,268.100000,600082427,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,38.000000,268.150000,600082426,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,83.000000,268.150000,600082425,1300000000494144,2024-08-29T09:15:22
RELIGARE,INE621H01010,2024-08-29,NSE,EQ,EQ,sell,false,74.000000,268.200000,600082424,1300000000494144,2024-08-29T09:15:22
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.430000,208289473,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.430000,208289471,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.430000,208289470,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.430000,208289469,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,11.000000,198.420000,208289468,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,4.000000,198.420000,208289467,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,21.000000,198.410000,208289466,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,4.000000,198.400000,208289465,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.400000,208289464,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,11.000000,198.400000,208289463,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.400000,208289462,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.390000,208289461,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,45.000000,198.380000,208289460,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,2.000000,198.380000,208289459,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.460000,208289477,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.470000,208289478,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.470000,208289479,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.480000,208289480,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,11.000000,198.480000,208289481,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,3.000000,198.480000,208289482,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,56.000000,198.480000,208289483,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,1.000000,198.480000,208289484,1100000049357382,2024-08-29T14:26:37
GSLSU,INE0JSX01015,2024-08-29,NSE,EQ,EQ,buy,false,7.000000,198.490000,208289485,1100000049357382,2024-08-29T14:26:37
